ID,Name,Evidence
WBPhenotype:0002006,anaphase I progression variant early embryo,allele
WBPhenotype:0002007,cortical blebs present,rnai
WBPhenotype:0002009,proteasome core activity variant,rnai
WBPhenotype:0002010,protein turnover variant,allele
WBPhenotype:0002011,bivulva,rnai
WBPhenotype:0002012,meiotic chromosome organization variant,rnai
WBPhenotype:0002013,univalent meiotic chromosomes,rnai
WBPhenotype:0002014,current measurement variant,allele
WBPhenotype:0002015,voltage measurement variant,rnai
WBPhenotype:0002016,biotin chemotaxis defective,rnai
WBPhenotype:0002018,retarded seam cell fusion,rnai
WBPhenotype:0002019,fewer eggs in utero,allele
WBPhenotype:0002025,cell size decreased,allele
WBPhenotype:0002028,mechanoreceptor current variant,allele
WBPhenotype:0002029,metal homeostasis variant,allele
WBPhenotype:0002030,magnesium homeostasis variant,allele
WBPhenotype:0002031,lectin response variant,allele
WBPhenotype:0002032,lectin binding variant,allele
WBPhenotype:0002033,lectin binding occurs,allele
WBPhenotype:0002035,resistant to lectin,allele
WBPhenotype:0002036,susceptible to lectin,allele
WBPhenotype:0002037,nuclear envelope organization variant,allele
WBPhenotype:0002038,ciliary localization defective,allele
WBPhenotype:0002039,retrograde transport variant,allele
WBPhenotype:0002040,asymmetric chromosome segregation,allele
WBPhenotype:0002041,molt variant,rnai
WBPhenotype:0002043,hermaphrodite mating efficiency reduced,allele
WBPhenotype:0002045,cell corpse number decreased,rnai
WBPhenotype:0002046,iron homeostasis variant,allele
WBPhenotype:0002047,muscimol response variant,allele
WBPhenotype:0002048,abamectin resistant,allele
WBPhenotype:0002051,ascaroside biosynthesis variant,allele
WBPhenotype:0002052,ascaroside biosynthesis defective,allele
WBPhenotype:0002053,ivermectin resistant,allele
WBPhenotype:0002054,magnesium hypersensitivity,allele
WBPhenotype:0002055,photocurrent defective,allele
WBPhenotype:0002056,eating variant,allele
WBPhenotype:0002057,Bacillus thuringiensis toxin hypersensitive,rnai
WBPhenotype:0002058,pore forming toxin response variant,allele
WBPhenotype:0002059,pore forming toxin hypersensitive,rnai
WBPhenotype:0002060,pore forming toxin resistant,allele
WBPhenotype:0002061,chromosome decondensation variant,rnai
WBPhenotype:0002062,chromosome decondensation failure,allele
WBPhenotype:0002066,basement membrane gap expansion variant,allele
WBPhenotype:0002067,apical constriction variant,rnai
WBPhenotype:0002068,astral microtubule asymmetry defective,allele
WBPhenotype:0002069,axon termination defective,allele
WBPhenotype:0002070,egg laying response to muscimol variant,allele
WBPhenotype:0002071,body lengthening response to muscimol variant,allele
WBPhenotype:0002072,carbohydrate metabolism variant,allele
WBPhenotype:0002073,cation homeostasis variant,allele
WBPhenotype:0002074,centrosome dynamics variant,rnai
WBPhenotype:0002075,eggshell formation variant,allele
WBPhenotype:0002076,cortical granule exocytosis variant,allele
WBPhenotype:0002077,dopamine resistant,allele
WBPhenotype:0002078,histone methylation variant,allele
WBPhenotype:0002079,delayed reproductive maturity,rnai
WBPhenotype:0002081,peptide uptake by intestinal cell increased,rnai
WBPhenotype:0002082,peptide uptake by intestinal cell decreased,rnai
WBPhenotype:0002084,crossover interference variant,rnai
WBPhenotype:0002086,crossover distribution variant,rnai
WBPhenotype:0002087,hydrogen sulfide hypersensitive,allele
WBPhenotype:0002088,hypersensitive to dauer pheromone,allele
WBPhenotype:0002089,cell component morphology variant,allele
WBPhenotype:0002090,endosome morphology variant,rnai
WBPhenotype:0002091,late endosome morphology variant,allele
WBPhenotype:0002092,early endosome morphology variant,allele
WBPhenotype:0002094,RAB-11 recycling endosome morphology variant,rnai
WBPhenotype:0002095,lysosome-related organelle morphology variant,rnai
WBPhenotype:0002096,golgi apparatus morphology variant,rnai
WBPhenotype:0002097,lysosome morphology variant,allele
WBPhenotype:0002098,cell component localization variant,rnai
WBPhenotype:0002099,lysosome-related organelle localization variant,rnai
WBPhenotype:0002100,endosome localization variant,allele
WBPhenotype:0002101,endoplasmic reticulum localization variant,rnai
WBPhenotype:0002102,golgi apparatus localization variant,rnai
WBPhenotype:0002103,lysosome localization variant,rnai
WBPhenotype:0002104,recycling endosome localization variant,allele
WBPhenotype:0002105,late endosome localization variant,rnai
WBPhenotype:0002106,early endosome localization variant,rnai
WBPhenotype:0002107,RAB-11 recycling endosome localization variant,rnai
WBPhenotype:0002109,drug susceptible,allele
WBPhenotype:0002110,RME-1 recycling endosome morphology variant,rnai
WBPhenotype:0002113,synapsis formation variant,rnai
WBPhenotype:0002114,swimming induced paralysis,allele
WBPhenotype:0002115,suicidal,allele
WBPhenotype:0002116,subviable,allele
WBPhenotype:0002117,occurences of decapitation,allele
WBPhenotype:0002118,population fitness phenotype,rnai
WBPhenotype:0002119,alternative splicing defective,allele
WBPhenotype:0002120,mitochondrial DNA repair variant,rnai
WBPhenotype:0002122,persistence of paternal mitochondria,rnai
WBPhenotype:0002124,circumferential actin bundles disorganized,rnai
WBPhenotype:0002125,growth inhibition response to chemical,allele
WBPhenotype:0002126,intestinal fluorescence decreased,allele
WBPhenotype:0002127,intraflagellar transport velocity variant,allele
WBPhenotype:0002128,leaving assay defective,allele
WBPhenotype:0002129,mitochondrial DNA copy number variant,allele
WBPhenotype:0002130,post mating variant,allele
WBPhenotype:0002131,muscle cell ultrastructure variant,allele
WBPhenotype:0002132,protein complex organization variant,allele
WBPhenotype:0002133,ooplasmic streaming slow,allele
WBPhenotype:0002134,predator escape defective,allele
WBPhenotype:0002136,no anchor cell,allele
WBPhenotype:0002137,reduced translation initiation,rnai
WBPhenotype:0002138,acquired thermotolerance variant,allele
WBPhenotype:0002139,linker cell morphology variant,rnai
WBPhenotype:0002140,male attraction response variant,allele
WBPhenotype:0002141,oxygen consumption variant,rnai
WBPhenotype:0002142,mitochondrial respiratory chain variant,allele
WBPhenotype:0002143,mitochondrial respiratory complex II variant,allele
WBPhenotype:0002145,siRNA processing defective,allele
WBPhenotype:0002146,small RNA germline expression variant,allele
WBPhenotype:0002147,small RNA somatic expression variant,allele
WBPhenotype:0002149,X cluster small RNA expression variant,allele
WBPhenotype:0002150,exo-RNAi response variant,allele
WBPhenotype:0002151,mRNA deadenylation variant,rnai
WBPhenotype:0002153,dsRNA processing defective,allele
WBPhenotype:0002154,polysome mRNA association variant,allele
WBPhenotype:0002155,pre miRNA processing defective,rnai
WBPhenotype:0002156,temperature learning variant,allele
WBPhenotype:0002157,translation repression variant,allele
WBPhenotype:0002158,P granule degradation defective,allele
WBPhenotype:0002159,increased pathogen accumulation,rnai
WBPhenotype:0002160,intraflagellar transport complex destabilized,allele
WBPhenotype:0002161,mitotic chromatin remodeling variant,allele
WBPhenotype:0002162,multipolar mitotic spindle,allele
WBPhenotype:0002163,oxygen consumption decreased,rnai
WBPhenotype:0002164,innate immune response variant,allele
WBPhenotype:0002166,muscle membrane potential variant,allele
WBPhenotype:0002167,transgenerational accumulation of histone methylation,rnai
WBPhenotype:0002168,transgenerational loss of fertility,rnai
WBPhenotype:0002169,reproductive longevity shortened,rnai
WBPhenotype:0002170,calcium mediated signaling variant,allele
WBPhenotype:0002171,alkaline pH chemotaxis variant,allele
WBPhenotype:0002172,pathogen release variant,rnai
WBPhenotype:0002174,cell number decreased,allele
WBPhenotype:0002175,cell number increased,allele
WBPhenotype:0002176,seam cell morphology variant,rnai
WBPhenotype:0002178,plasma membrane leaflet composition variant,rnai
WBPhenotype:0002180,apoptotic cell shedding variant,rnai
WBPhenotype:0002181,extra excretory cells,rnai
WBPhenotype:0002182,reactive oxygen species homeostasis variant,rnai
WBPhenotype:0002183,oxidative DNA damage variant,allele
WBPhenotype:0002184,starvation induced apoptosis variant,rnai
WBPhenotype:0002185,cell fate transformation to endoderm,rnai
WBPhenotype:0002186,cell fate transformation to pharyngeal muscle,rnai
WBPhenotype:0002187,cell fate transformation to body wall muscle,rnai
WBPhenotype:0002188,male somatic gonad development variant,rnai
WBPhenotype:0002189,extra linker cells,allele
WBPhenotype:0002190,fewer hypodermal cells,rnai
WBPhenotype:0002191,fewer sex myoblasts,rnai
WBPhenotype:0002192,extra sex myoblasts,rnai
WBPhenotype:0002193,posterior reversed vulval lineage,rnai
WBPhenotype:0002195,food dependent growth variant,allele
WBPhenotype:0002196,outward rectifying current variant,allele
WBPhenotype:0002198,neuromuscular junction organization variant,allele
WBPhenotype:0002199,neuron calcium transient levels variant,allele
WBPhenotype:0002200,oviduct muscle defective,allele
WBPhenotype:0002201,apoptotic DNA degradation defective,allele
WBPhenotype:0002202,pharynx extension defective,allele
WBPhenotype:0002204,procorpus contraction defective,allele
WBPhenotype:0002205,hypersensitive to galactose,allele
WBPhenotype:0002206,galactose metabolism variant,allele
WBPhenotype:0002207,missing gonad arms,allele
WBPhenotype:0002209,hook development variant,allele
WBPhenotype:0002210,extra rays,allele
WBPhenotype:0002211,phasmid neuron dye filling defect,rnai
WBPhenotype:0002212,amphid neuron dye filling defect,allele
WBPhenotype:0002213,kinase activity reduced,allele
WBPhenotype:0002214,extra pharyngeal muscle cells,allele
WBPhenotype:0002215,fewer body wall muscles,allele
WBPhenotype:0002216,pattern antibody staining variant,allele
WBPhenotype:0002218,arsenite hypersensitive,rnai
WBPhenotype:0002219,fluoranthene hypersensitive,allele
WBPhenotype:0002220,antimonite hypersensitivity,allele
WBPhenotype:0002223,manganese hypersensitivity,allele
WBPhenotype:0002224,mercury hypersensitive,rnai
WBPhenotype:0002226,cobalt hypersensitive,allele
WBPhenotype:0002230,metal accumulation increased,allele
WBPhenotype:0002231,manganese induced oxidative stress response,allele
WBPhenotype:0002232,synaptic remodeling variant,allele
WBPhenotype:0002233,osmolarity modulated swimming variant,allele
WBPhenotype:0002234,increased acidified compartments,allele
WBPhenotype:0002235,growth defective on low phosphate media,allele
WBPhenotype:0002236,endo lysosomal degradation pathway defective,allele
WBPhenotype:0002237,endocytic recycling compartment organization and biogenesis defective,allele
WBPhenotype:0002238,increased levels of reactive oxygen species,rnai
WBPhenotype:0002239,reduced levels of reactive oxygen species,allele
WBPhenotype:0002240,gut granule morphology variant,rnai
WBPhenotype:0002241,feeding reduced,rnai
WBPhenotype:0002242,hypersensitive to iron deficiency,allele
WBPhenotype:0002243,phytochelatin synthesis deficient,allele
WBPhenotype:0002244,arsenic hypersensitive,rnai
WBPhenotype:0002245,endogenous zinc levels reduced,allele
WBPhenotype:0002248,hypersensitive to zinc deficiency,allele
WBPhenotype:0002250,silver hypersensitive,rnai
WBPhenotype:0002251,silver nanoparticle hypersensitive,allele
WBPhenotype:0002252,increased susceptibility to viral infection,allele
WBPhenotype:0002253,22G RNA expression reduced,allele
WBPhenotype:0002255,amino acid metabolism variant,rnai
WBPhenotype:0002256,selenium response variant,allele
WBPhenotype:0002257,iron hypersensitive,allele
WBPhenotype:0002258,nickel toxicity resistant,allele
WBPhenotype:0002259,dendritic termini number reduced,allele
WBPhenotype:0002260,gamete necrotic death increased,allele
WBPhenotype:0002261,neurite connectivity defective,allele
WBPhenotype:0002262,postsynaptic component localization variant,allele
WBPhenotype:0002263,mitochondrial membrane potential increased,allele
WBPhenotype:0002264,ATP levels increased,rnai
WBPhenotype:0002265,lysosome-related organelle biogenesis variant,allele
WBPhenotype:0002266,mitochondrial content variant,rnai
WBPhenotype:0002267,mitochondrial content increased,allele
WBPhenotype:0002268,mitochondrial content decreased,allele
WBPhenotype:0002269,oxygen consumption increased,rnai
WBPhenotype:0002270,metabolite content decreased,allele
WBPhenotype:0002272,protein carbonylation variant,allele
WBPhenotype:0002273,dietary sugar response variant,allele
WBPhenotype:0002275,plugged excretory pore,rnai
WBPhenotype:0002276,dauer lifespan shortened,rnai
WBPhenotype:0002277,dauer lifespan extended,rnai
WBPhenotype:0002278,acute functional tolerance to alcohol defective,allele
WBPhenotype:0002279,fat associated body size decreased,allele
WBPhenotype:0002280,organism osmotic stress resistant,allele
WBPhenotype:0002281,organism osmotic stress hypersensitive,rnai
WBPhenotype:0002282,autophagy increased,rnai
WBPhenotype:0002283,autophagy reduced,rnai
WBPhenotype:0002284,head bend angle variant,allele
WBPhenotype:0002285,head bend angle decreased,allele
WBPhenotype:0002286,head bend angle increased,allele
WBPhenotype:0002287,tail movement variant,allele
WBPhenotype:0002288,tail bend angle variant,allele
WBPhenotype:0002289,tail bend angle increased,allele
WBPhenotype:0002290,tail bend angle decreased,allele
WBPhenotype:0002291,body posture amplitude variant,allele
WBPhenotype:0002292,body posture amplitude decreased,allele
WBPhenotype:0002293,body posture amplitude increased,allele
WBPhenotype:0002294,body posture wavelength variant,allele
WBPhenotype:0002295,body posture wavelength decreased,allele
WBPhenotype:0002296,body posture wavelength increased,allele
WBPhenotype:0002298,coiling frequency variant,allele
WBPhenotype:0002299,coiling frequency decreased,allele
WBPhenotype:0002300,coiling frequency increased,allele
WBPhenotype:0002301,nose movement variant,allele
WBPhenotype:0002302,nose movement decreased,allele
WBPhenotype:0002303,nose movement increased,allele
WBPhenotype:0002304,head movement decreased,rnai
WBPhenotype:0002305,head movement increased,allele
WBPhenotype:0002306,tail movement decreased,rnai
WBPhenotype:0002307,tail movement increased,allele
WBPhenotype:0002308,pausing variant,allele
WBPhenotype:0002309,pausing decreased,allele
WBPhenotype:0002310,pausing increased,allele
WBPhenotype:0002312,turning frequency variant,allele
WBPhenotype:0002313,turning frequency increased,allele
WBPhenotype:0002314,turning frequency reduced,allele
WBPhenotype:0002317,dwelling increased,allele
WBPhenotype:0002318,dwelling reduced,allele
WBPhenotype:0002319,roaming increased,allele
WBPhenotype:0002320,reversal variant,allele
WBPhenotype:0002321,forward point velocity decreased,allele
WBPhenotype:0002322,forward point velocity increased,allele
WBPhenotype:0002323,backward point velocity variant,allele
WBPhenotype:0002324,backward point velocity decreased,allele
WBPhenotype:0002325,backward point velocity increased,allele
WBPhenotype:0002326,velocity of movement decreased,allele
WBPhenotype:0002327,velocity of movement increased,allele
WBPhenotype:0002328,amplitude of sinusoidal movement increased,allele
WBPhenotype:0002332,track length variant,allele
WBPhenotype:0002335,path curvature variant,allele
WBPhenotype:0002336,path curvature increased,allele
WBPhenotype:0002337,path curvature decreased,allele
WBPhenotype:0002338,body proportion variant,allele
WBPhenotype:0002341,bent posture variant,allele
WBPhenotype:0002342,bent posture increased,allele
WBPhenotype:0002343,bent posture decreased,allele
WBPhenotype:0002344,backing decreased,allele
WBPhenotype:0002345,forward locomotion variant,allele
WBPhenotype:0002346,forward locomotion increased,allele
WBPhenotype:0002347,forward locomotion decreased,allele
WBPhenotype:0002348,frequency of body bends increased,allele
WBPhenotype:0002349,phosphatidylinositol 3-phosphate levels reduced,allele
WBPhenotype:0002350,hydrogen peroxide levels increased,allele
WBPhenotype:0002351,hydrogen peroxide levels reduced,rnai
WBPhenotype:0002352,tRNA expression increased,rnai
WBPhenotype:0002353,tRNA expression decreased,rnai
WBPhenotype:0002354,increased susceptibility to fungal infection,allele
WBPhenotype:0002355,increased susceptibility to bacterial pathogens,rnai
WBPhenotype:0002357,metabolite content increased,allele
WBPhenotype:0002358,transdifferentiation defective,allele
WBPhenotype:0002359,protein carbonylation increased,allele
WBPhenotype:0002360,cold hypersensitive,allele
WBPhenotype:0002361,membrane fluidity increased,allele
WBPhenotype:0002362,protein sumoylation variant,rnai
WBPhenotype:0002363,cholesterol depletion resistant,allele
WBPhenotype:0002364,axonal degeneration,allele
WBPhenotype:0002365,regenerative axonal fusion defective,allele
WBPhenotype:0002366,touch-induced suppression of head movement defective,allele
WBPhenotype:0002367,non-living barrier escape defective,allele
WBPhenotype:0002368,lysosomal refractile body accumulation,allele
WBPhenotype:0002369,sister cell division timing asynchrony reduced,rnai
WBPhenotype:0002370,noxious heat avoidance defective,allele
WBPhenotype:0002371,vesicle maturation defective,allele
WBPhenotype:0002372,presynaptic vesicle morphology altered,allele
WBPhenotype:0002373,conditional attraction to bacterial lawn,allele
WBPhenotype:0002374,RNAi transport defective,allele
WBPhenotype:0002375,reversion of swimming paralysis,allele
WBPhenotype:0002376,mRNA poly-A tail length decreased,rnai
WBPhenotype:0002377,mRNA poly-A tail length increased,rnai
WBPhenotype:0002378,pathogen avoidance variant,allele
WBPhenotype:0002379,mitochondria localization variant,allele
WBPhenotype:0002380,neuron degeneration enhanced,allele
WBPhenotype:0002381,pheromone production variant,allele
WBPhenotype:0002382,resistant to bioactive compound,allele
WBPhenotype:0002385,high pH avoidance defective,allele
WBPhenotype:0002386,fibrous body-membranous organelle,allele
WBPhenotype:0002387,supernumerary asters,allele
WBPhenotype:0002388,metaphase variant,allele
WBPhenotype:0002389,anaphase variant,allele
WBPhenotype:0002390,variable cell division timing,rnai
WBPhenotype:0002391,cytokinesis failure,rnai
WBPhenotype:0002392,age dependent somatic depletion of fat,allele
WBPhenotype:0002393,anterior posterior neurite growth variant,allele
WBPhenotype:0002394,phagosome sealing defective,allele
WBPhenotype:0002395,corpse engulfment initiation variant,allele
WBPhenotype:0002396,tumor prolapse frequency decreased,rnai
WBPhenotype:0002397,tumor prolapse frequency increased,rnai
WBPhenotype:0002398,starved L1 larvae aggregation variant,allele
WBPhenotype:0002399,neurotransmitter response variant,allele
WBPhenotype:0002400,glucose intolerant,allele
WBPhenotype:0002401,excess fatty acids,allele
WBPhenotype:0002402,cell position defective,rnai
WBPhenotype:0002403,P cell misalignment at ventral midline,allele
WBPhenotype:0002404,cell cell contacts abnormal,allele
WBPhenotype:0002405,pheromone behavioral response variant,allele
WBPhenotype:0002408,cytokinesis variant,allele
WBPhenotype:0002410,cleavage furrow defective,rnai
WBPhenotype:0002413,multiple nuclei,rnai
WBPhenotype:0002414,spindle variant,allele
WBPhenotype:0002415,spindle assembly defective,rnai
WBPhenotype:0002416,spindle position variant,allele
WBPhenotype:0002420,chromatin modification variant,allele
WBPhenotype:0002421,cold resistant,allele
WBPhenotype:0002422,tunicamycin resistant,allele
WBPhenotype:0002423,hypoxia response variant,allele
WBPhenotype:0002428,intestinal degeneration,rnai
WBPhenotype:0002429,protein glycosylation variant,rnai
WBPhenotype:0002430,mitochondrial DNA damage variant,allele
WBPhenotype:0002431,alternative lengthening of telomeres,allele
WBPhenotype:0002432,EGF-induced sleep variant,allele
WBPhenotype:0002433,EGF-induced sleep resistant,allele
WBPhenotype:0002434,mitochondrial stress response variant,allele
WBPhenotype:0002436,high susceptibility to induced DNA damage,allele
WBPhenotype:0002438,repetitive transgene expression reduced,allele
WBPhenotype:0002440,sperm fertility defective,allele
WBPhenotype:0002441,pharyngeal inter-pump interval increased,allele
WBPhenotype:0002442,pharyngeal pump duration increased,allele
WBPhenotype:0002443,spicule protraction variant,allele
WBPhenotype:0002446,pharyngeal pumping rate in response to light variant,rnai
WBPhenotype:0002457,ectopic vulva in male,allele
WBPhenotype:0002458,maternal effect morphology variant,rnai
WBPhenotype:0002459,hyperinduction of antimicrobial peptide expression after infection,rnai
WBPhenotype:0002460,no induction of antimicrobial peptide expression after infection,rnai
WBPhenotype:0002461,pathogen adherence decreased,allele
WBPhenotype:0002462,pathogen adherence increased,rnai
WBPhenotype:0002463,hookless,allele
WBPhenotype:0002464,multiple hooks,allele
WBPhenotype:0002465,histone ubiquitination variant,allele
WBPhenotype:0002466,RNA methylation variant,allele
WBPhenotype:0002467,male reproductive longevity extended,allele
WBPhenotype:0002468,translation rate reduced,allele
WBPhenotype:0002469,plate tap habituation variant,allele
WBPhenotype:0002471,cilia length increased,allele
WBPhenotype:0002472,cilia length decreased,allele
WBPhenotype:0002473,autophagy block,rnai
WBPhenotype:0002474,viral resistance increased,rnai
WBPhenotype:0002476,pharynx length increased,allele
WBPhenotype:0002477,ribosome localization variant,allele
WBPhenotype:0002478,axotomy response variant,allele
WBPhenotype:0002479,axon regeneration enhanced,allele
WBPhenotype:0002481,heme levels decreased,rnai
WBPhenotype:0002482,heme levels increased,rnai
WBPhenotype:0002483,fungal resistance increased,rnai
WBPhenotype:0002484,membrane fluidity variant,allele
WBPhenotype:0002486,persistent primordial germ cell lobes,allele
WBPhenotype:0002488,intestinal integrity increased,allele
WBPhenotype:0002489,intestinal integrity reduced,allele
WBPhenotype:0002490,ectopic axon outgrowth,allele
WBPhenotype:0002491,ectopic neurite outgrowth,allele
WBPhenotype:0002492,ectopic body wall muscle,allele
WBPhenotype:0002493,ectopic cell,allele
WBPhenotype:0002494,ectopic endoderm,rnai
WBPhenotype:0002495,ectopic hypodermis,rnai
WBPhenotype:0002496,ectopic neuron,allele
WBPhenotype:0002497,ectopic pharyngeal muscle,allele
WBPhenotype:0002501,ectopic cleavage furrow early emb,rnai
WBPhenotype:0002502,protein acetylation increased,allele
WBPhenotype:0002503,meiotic DNA double strand break formation increased,allele
WBPhenotype:0002504,pathogen release reduced,allele
WBPhenotype:0002506,pathogen infection clearance rate increased,allele
WBPhenotype:0002507,pathogen infection clearance rate decreased,allele
WBPhenotype:0002508,extra neuron,allele
WBPhenotype:0002509,extra dopaminergic neuron,allele
WBPhenotype:0002510,fewer neurons,allele
WBPhenotype:0002511,fewer glutamatergic neurons,allele
WBPhenotype:0002512,thermosensory behavior variant,allele
WBPhenotype:0002513,thermotaxis variant,allele
WBPhenotype:0002514,backing absent,allele
WBPhenotype:0002515,organism pathogen response defective,allele
WBPhenotype:0002517,burrowing assay distance reduced,allele
WBPhenotype:0002519,axon length reduced,allele
WBPhenotype:0002520,gap junction plaque morphology abnormal,rnai
WBPhenotype:0002521,gap junction plaque number increased,allele
WBPhenotype:0002523,slow recovery from starvation-induced L1 arrest,rnai
WBPhenotype:0002524,molybdenum cofactor depletion hypersensitive,allele
WBPhenotype:0002526,response to molybdenum cofactor depletion abnormal,allele
WBPhenotype:0002528,miRNA biogenesis defective,allele
WBPhenotype:0002532,allophagy defective,allele
WBPhenotype:0002534,antimicrobial gene expression variant,allele
WBPhenotype:0002535,dye filling defect,allele
WBPhenotype:0002537,P granule number reduced,rnai
WBPhenotype:0002538,calcium signaling in spermatheca variant,allele
WBPhenotype:0002539,antimicrobial gene expression increased,rnai
WBPhenotype:0002540,lawn leaving reduced,allele
WBPhenotype:0002541,radiation induced germ cell apoptosis resistant,allele
WBPhenotype:0002542,intranuclear chromatin localization variant,allele
WBPhenotype:0002544,hypersensitive to Enterobacter commensals,allele
WBPhenotype:0002545,response to bacteria variant,allele
WBPhenotype:0002546,bacterial load in gut variant,allele
WBPhenotype:0002547,gut Enterobacteriaceae bloom,allele
WBPhenotype:0002548,kinker from conflicting forward and backward body bend propagation,allele
WBPhenotype:0002549,increased frequency of spontaneous reversal initiation,allele
WBPhenotype:0002550,conflicted kinker with gradual backward movement,allele
WBPhenotype:0002559,burrowing abnormal,allele
WBPhenotype:0002560,burrowing in response to high population density increased,allele
WBPhenotype:0002562,lysosome homeostasis abnormal,rnai
WBPhenotype:0002563,neuron physiology phenotype,allele
WBPhenotype:0002565,associative olfactory memory phenotype,allele
WBPhenotype:0002567,long-term associative olfactory memory defective,allele
WBPhenotype:0002568,long-term associative memory phenotype,allele
WBPhenotype:0002569,hypodermis development variant,rnai
WBPhenotype:0002570,embryonic arrest during gastrulation,rnai
WBPhenotype:0002571,anterior enclosure defective,rnai
WBPhenotype:0002572,mitophagy abnormal,allele
WBPhenotype:0002573,mitophagy reduced,allele
WBPhenotype:0002575,gene expression level abnormal,allele
WBPhenotype:0002576,gene expression level variation reduced,allele
WBPhenotype:0002577,basement membrane composition phenotype,rnai
WBPhenotype:0002578,basement membrane laminin level phenotype,rnai
WBPhenotype:0002579,basement membrane type IV collagen level phenotype,rnai
WBPhenotype:0002581,cell position variability increased,allele
WBPhenotype:0002583,miniature inhibitory post-synaptic current amplitude increased,allele
WBPhenotype:0002584,bisphenol A resistant,allele
WBPhenotype:0002587,Pluronic gel burrowing impaired,allele
WBPhenotype:0002588,basement membrane phenotype,allele
WBPhenotype:0002589,neuron degeneration reduced,rnai
WBPhenotype:0002590,linker cell detached,rnai
WBPhenotype:0002591,dendrite length reduced,allele
WBPhenotype:0002592,organism response to gravitational force abnormal,allele
WBPhenotype:0002594,long term plate tap habituation variant,allele
WBPhenotype:0002595,sleep deprivation-induced brood size reduction enhanced,allele
WBPhenotype:0002596,sleep deprivation-induced brood size reduction suppressed,allele
WBPhenotype:0002598,gustatory aversive learning abnormal,allele
WBPhenotype:0002599,long-term habituation phenotype,allele
WBPhenotype:0002600,short-term habituation phenotype,allele
WBPhenotype:0002601,short-term associative memory phenotype,allele
WBPhenotype:0002602,reduced frequency of spontaneous reversal initiation,allele
WBPhenotype:0002605,dipeptide repeat protein toxicity suppressed,rnai
WBPhenotype:0002606,necrotic cell death decreased,allele
WBPhenotype:0002607,nuclear size abnormal,rnai
WBPhenotype:0002608,humpback,rnai
WBPhenotype:0002610,ectopic apoptosis,allele
WBPhenotype:0002611,meiotic cytoplasmic streaming defective,rnai
WBPhenotype:0002613,meiotic cytoplasmic streaming phenotype,rnai
WBPhenotype:0002616,cellular calcium level abnormal,allele
WBPhenotype:0002617,cytosolic calcium levels increased,allele
WBPhenotype:0002618,cytosolic calcium levels decreased,allele
WBPhenotype:0002621,antimicrobial gene expression reduced,allele
WBPhenotype:0002622,decreased recruitment of actin upon wounding,rnai
WBPhenotype:0002623,no induction of antimicrobial peptide expression after injury,rnai
WBPhenotype:0002633,pharynx ingressed,allele
WBPhenotype:0002634,ER stress resistant,allele
WBPhenotype:0002635,epidermal shedding,allele
WBPhenotype:0002636,detachment of chromatin from nuclear periphery,allele
WBPhenotype:0002637,iron levels decreased,allele
WBPhenotype:0002638,increased susceptibility to oomycete infection,allele
WBPhenotype:0002640,cuticle integrity decreased,allele
WBPhenotype:0002641,cuticle permeability increased,allele
WBPhenotype:0002643,chemical accumulation increased,rnai
WBPhenotype:0002645,thermorecovery abnormal,rnai
WBPhenotype:0002646,thermorecovery reduced,rnai
WBPhenotype:0002647,dendrite morphology variant,allele
WBPhenotype:0002648,dendrite branching variant,rnai
WBPhenotype:0002649,egg laying response to chemical abnormal,allele
WBPhenotype:0002655,exopher production in muscle decreased,rnai
WBPhenotype:0002656,exopher production in muscle increased,rnai
WBPhenotype:0002657,dietary saturated fatty acid intolerant,allele
WBPhenotype:0002659,muscle strength decreased,allele
WBPhenotype:0002663,intracellular lipid surveillance response abnormal,rnai
WBPhenotype:0002666,abnormal dissolution of RNA condensate,rnai
WBPhenotype:0004001,hermaphrodite mating variant,allele
WBPhenotype:0004003,mate finding defective,allele
WBPhenotype:0004004,male response to contact defective,rnai
WBPhenotype:0004006,post hermaphrodite contact variant,allele
WBPhenotype:0004007,periodic spicule prodding defective,rnai
WBPhenotype:0004008,sustained spicule protraction defective,allele
WBPhenotype:0004009,approximate vulval location variant,allele
WBPhenotype:0004012,sperm transfer continuation defective,allele
WBPhenotype:0004014,post male contact variant,allele
WBPhenotype:0004016,dauer nictation behavior variant,allele
WBPhenotype:0004017,locomotor coordination variant,rnai
WBPhenotype:0004018,sinusoidal movement variant,allele
WBPhenotype:0004022,amplitude of sinusoidal movement variant,allele
WBPhenotype:0004023,frequency of body bend variant,allele
WBPhenotype:0004024,wavelength of movement variant,allele
WBPhenotype:0004025,velocity of movement variant,allele
WBPhenotype:0004026,nose touch variant,allele
WBPhenotype:0004027,plate tap reflex variant,allele
WBPhenotype:0004028,slowing response on food variant,allele
WBPhenotype:0004029,sexually dimorphic mechanosensation variant,allele
WBPhenotype:0004030,male response to hermaphrodite variant,allele
WBPhenotype:0004031,mate searching variant,allele
WBPhenotype:0006001,squashed vulva,allele
WBPhenotype:0008001,embryonic cell fate specification variant,rnai
WBPhenotype:0010001,cell growth variant,rnai
WBPhenotype:0010003,cell corpse appearance delayed,allele
WBPhenotype:0010004,cell corpse degradation variant,rnai
